(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(165212, 77, 4);[2, 5, 200, 1];208;ארהב;43672;(3, 15, 19, 18, 43672);הערב;4;(3, 15, 19, 63, 165212);ואשה כי תהיה זבה דם יהיה זבה בבשרה שבעת ימים תהיה בנדתה וכל הנגע בה יטמא עד הערב
(181700, 77, 4);[2, 5, 200, 1];208;ארהב;48085;(3, 25, 44, 12, 48085);עבד;2;(3, 25, 44, 47, 181700);ועבדך ואמתך אשר יהיו לך מאת הגוים אשר סביבתיכם מהם תקנו עבד ואמה
(14831, 78, 4);[2, 5, 200, 1];208;ארהב;3973;(1, 12, 14, 2, 3973);כבוא;2;(1, 12, 14, 6, 14831);ויהי כבוא אברם מצרימה ויראו המצרים את האשה כי יפה הוא מאד
(80271, 78, 4);[2, 5, 200, 1];208;ארהב;21181;(2, 2, 24, 10, 21181);אברהם;2;(2, 2, 24, 38, 80271);וישמע אלהים את נאקתם ויזכר אלהים את בריתו את אברהם את יצחק ואת יעקב
(133376, 78, 4);[2, 5, 200, 1];208;ארהב;35208;(2, 36, 11, 9, 35208);במחברת;1;(2, 36, 11, 32, 133376);ויעש ללאת תכלת על שפת היריעה האחת מקצה במחברת כן עשה בשפת היריעה הקיצונה במחברת השנית
(159482, 78, 4);[2, 5, 200, 1];208;ארהב;42099;(3, 13, 28, 7, 42099);בעור;1;(3, 13, 28, 24, 159482);ואם תחתיה תעמד הבהרת לא פשתה בעור והוא כהה שאת המכוה הוא וטהרו הכהן כי צרבת המכוה הוא
(222995, 78, 4);[2, 5, 200, 1];208;ארהב;58790;(4, 20, 20, 7, 58790);בעם;1;(4, 20, 20, 26, 222995);ויאמר לא תעבר ויצא אדום לקראתו בעם כבד וביד חזקה
(222999, 78, 4);[2, 5, 200, 1];208;ארהב;58791;(4, 20, 20, 8, 58791);כבד;2;(4, 20, 20, 30, 222999);ויאמר לא תעבר ויצא אדום לקראתו בעם כבד וביד חזקה
(288651, 78, 4);[2, 5, 200, 1];208;ארהב;75805;(5, 25, 13, 5, 75805);אבן;2;(5, 25, 13, 15, 288651);לא יהיה לך בכיסך אבן ואבן גדולה וקטנה
(33668, 79, 4);[2, 5, 200, 1];208;ארהב;8969;(1, 25, 19, 4, 8969);בן;1;(1, 25, 19, 14, 33668);ואלה תולדת יצחק בן אברהם אברהם הוליד את יצחק
(100546, 79, 4);[2, 5, 200, 1];208;ארהב;26513;(2, 15, 17, 6, 26513);לשבתך;3;(2, 15, 17, 26, 100546);תבאמו ותטעמו בהר נחלתך מכון לשבתך פעלת יהוה מקדש אדני כוננו ידיך
(102333, 79, 4);[2, 5, 200, 1];208;ארהב;26987;(2, 16, 20, 12, 26987);ויבאש;3;(2, 16, 20, 45, 102333);ולא שמעו אל משה ויותרו אנשים ממנו עד בקר וירם תולעים ויבאש ויקצף עלהם משה
(105035, 79, 4);[2, 5, 200, 1];208;ארהב;27717;(2, 18, 18, 1, 27717);נבל;2;(2, 18, 18, 2, 105035);נבל תבל גם אתה גם העם הזה אשר עמך כי כבד ממך הדבר לא תוכל עשהו לבדך
(112004, 79, 4);[2, 5, 200, 1];208;ארהב;29653;(2, 23, 24, 5, 29653);תעבדם;3;(2, 23, 24, 21, 112004);לא תשתחוה לאלהיהם ולא תעבדם ולא תעשה כמעשיהם כי הרס תהרסם ושבר תשבר מצבתיהם
(149166, 79, 4);[2, 5, 200, 1];208;ארהב;39354;(3, 7, 5, 4, 39354);המזבחה;4;(3, 7, 5, 17, 149166);והקטיר אתם הכהן המזבחה אשה ליהוה אשם הוא
(211203, 79, 4);[2, 5, 200, 1];208;ארהב;55669;(4, 14, 6, 5, 55669);בן;1;(4, 14, 6, 16, 211203);ויהושע בן נון וכלב בן יפנה מן התרים את הארץ קרעו בגדיהם
(215565, 79, 4);[2, 5, 200, 1];208;ארהב;56819;(4, 16, 5, 20, 56819);יבחר;2;(4, 16, 5, 67, 215565);וידבר אל קרח ואל כל עדתו לאמר בקר וידע יהוה את אשר לו ואת הקדוש והקריב אליו ואת אשר יבחר בו יקריב אליו
(218201, 79, 4);[2, 5, 200, 1];208;ארהב;57517;(4, 17, 21, 1, 57517);וידבר;4;(4, 17, 21, 4, 218201);וידבר משה אל בני ישראל ויתנו אליו כל נשיאיהם מטה לנשיא אחד מטה לנשיא אחד לבית אבתם שנים עשר מטות ומטה אהרן בתוך מטותם
(239372, 79, 4);[2, 5, 200, 1];208;ארהב;62987;(4, 30, 17, 13, 62987);לבתו;2;(4, 30, 17, 41, 239372);אלה החקים אשר צוה יהוה את משה בין איש לאשתו בין אב לבתו בנעריה בית אביה
(278222, 79, 4);[2, 5, 200, 1];208;ארהב;72981;(5, 17, 8, 4, 72981);דבר;2;(5, 17, 8, 11, 278222);כי יפלא ממך דבר למשפט בין דם לדם בין דין לדין ובין נגע לנגע דברי ריבת בשעריך וקמת ועלית אל המקום אשר יבחר יהוה אלהיך בו
(285109, 79, 4);[2, 5, 200, 1];208;ארהב;74846;(5, 22, 22, 17, 74846);ובערת;2;(5, 22, 22, 56, 285109);כי ימצא איש שכב עם אשה בעלת בעל ומתו גם שניהם האיש השכב עם האשה והאשה ובערת הרע מישראל
(32050, 80, 4);[2, 5, 200, 1];208;ארהב;8561;(1, 24, 51, 2, 8561);רבקה;2;(1, 24, 51, 5, 32050);הנה רבקה לפניך קח ולך ותהי אשה לבן אדניך כאשר דבר יהוה
(109724, 80, 4);[2, 5, 200, 1];208;ארהב;29019;(2, 22, 1, 4, 29019);הגנב;4;(2, 22, 1, 16, 109724);אם במחתרת ימצא הגנב והכה ומת אין לו דמים
(179057, 80, 4);[2, 5, 200, 1];208;ארהב;47379;(3, 24, 11, 8, 47379);ויביאו;3;(3, 24, 11, 31, 179057);ויקב בן האשה הישראלית את השם ויקלל ויביאו אתו אל משה ושם אמו שלמית בת דברי למטה דן
(179857, 80, 4);[2, 5, 200, 1];208;ארהב;47599;(3, 25, 6, 10, 47599);ולתושבך;6;(3, 25, 6, 47, 179857);והיתה שבת הארץ לכם לאכלה לך ולעבדך ולאמתך ולשכירך ולתושבך הגרים עמך
(209715, 80, 4);[2, 5, 200, 1];208;ארהב;55272;(4, 13, 9, 2, 55272);בנימן;1;(4, 13, 9, 5, 209715);למטה בנימן פלטי בן רפוא
(294535, 80, 4);[2, 5, 200, 1];208;ארהב;77323;(5, 28, 57, 18, 77323);איבך;3;(5, 28, 57, 73, 294535);ובשליתה היוצת מבין רגליה ובבניה אשר תלד כי תאכלם בחסר כל בסתר במצור ובמצוק אשר יציק לך איבך בשעריך
(1247, 81, 4);[2, 5, 200, 1];208;ארהב;317;(1, 1, 25, 18, 317);טוב;3;(1, 1, 25, 69, 1247);ויעש אלהים את חית הארץ למינה ואת הבהמה למינה ואת כל רמש האדמה למינהו וירא אלהים כי טוב
(30139, 81, 4);[2, 5, 200, 1];208;ארהב;8053;(1, 24, 14, 19, 8053);ובה;2;(1, 24, 14, 70, 30139);והיה הנער אשר אמר אליה הטי נא כדך ואשתה ואמרה שתה וגם גמליך אשקה אתה הכחת לעבדך ליצחק ובה אדע כי עשית חסד עם אדני
(32647, 81, 4);[2, 5, 200, 1];208;ארהב;8706;(1, 24, 63, 12, 8706);באים;1;(1, 24, 63, 47, 32647);ויצא יצחק לשוח בשדה לפנות ערב וישא עיניו וירא והנה גמלים באים
(119389, 81, 4);[2, 5, 200, 1];208;ארהב;31494;(2, 28, 23, 10, 31494);הטבעות;3;(2, 28, 23, 34, 119389);ועשית על החשן שתי טבעות זהב ונתת את שתי הטבעות על שני קצות החשן
(142929, 81, 4);[2, 5, 200, 1];208;ארהב;37672;(3, 2, 8, 8, 37672);והקריבה;6;(3, 2, 8, 34, 142929);והבאת את המנחה אשר יעשה מאלה ליהוה והקריבה אל הכהן והגישה אל המזבח
(148837, 81, 4);[2, 5, 200, 1];208;ארהב;39265;(3, 6, 20, 15, 39265);במקום;1;(3, 6, 20, 49, 148837);כל אשר יגע בבשרה יקדש ואשר יזה מדמה על הבגד אשר יזה עליה תכבס במקום קדש
(208159, 81, 4);[2, 5, 200, 1];208;ארהב;54858;(4, 11, 25, 20, 54858);ויתנבאו;5;(4, 11, 25, 81, 208159);וירד יהוה בענן וידבר אליו ויאצל מן הרוח אשר עליו ויתן על שבעים איש הזקנים ויהי כנוח עליהם הרוח ויתנבאו ולא יספו
(228057, 81, 4);[2, 5, 200, 1];208;ארהב;60164;(4, 23, 10, 4, 60164);יעקב;4;(4, 23, 10, 12, 228057);מי מנה עפר יעקב ומספר את רבע ישראל תמת נפשי מות ישרים ותהי אחריתי כמהו
(270385, 81, 4);[2, 5, 200, 1];208;ארהב;70934;(5, 11, 30, 12, 70934);בערבה;1;(5, 11, 30, 45, 270385);הלא המה בעבר הירדן אחרי דרך מבוא השמש בארץ הכנעני הישב בערבה מול הגלגל אצל אלוני מרה
(17258, 82, 4);[2, 5, 200, 1];208;ארהב;4627;(1, 14, 24, 1, 4627);בלעדי;1;(1, 14, 24, 1, 17258);בלעדי רק אשר אכלו הנערים וחלק האנשים אשר הלכו אתי ענר אשכל וממרא הם יקחו חלקם
(21004, 82, 4);[2, 5, 200, 1];208;ארהב;5616;(1, 18, 11, 5, 5616);בימים;1;(1, 18, 11, 20, 21004);ואברהם ושרה זקנים באים בימים חדל להיות לשרה ארח כנשים
(54609, 82, 4);[2, 5, 200, 1];208;ארהב;14539;(1, 37, 10, 8, 14539);אביו;2;(1, 37, 10, 27, 54609);ויספר אל אביו ואל אחיו ויגער בו אביו ויאמר לו מה החלום הזה אשר חלמת הבוא נבוא אני ואמך ואחיך להשתחות לך ארצה
(120701, 82, 4);[2, 5, 200, 1];208;ארהב;31840;(2, 29, 3, 6, 31840);והקרבת;5;(2, 29, 3, 20, 120701);ונתת אותם על סל אחד והקרבת אתם בסל ואת הפר ואת שני האילם
(142369, 82, 4);[2, 5, 200, 1];208;ארהב;37532;(3, 1, 15, 1, 37532);והקריבו;6;(3, 1, 15, 6, 142369);והקריבו הכהן אל המזבח ומלק את ראשו והקטיר המזבחה ונמצה דמו על קיר המזבח
(149732, 82, 4);[2, 5, 200, 1];208;ארהב;39500;(3, 7, 17, 4, 39500);ביום;1;(3, 7, 17, 15, 149732);והנותר מבשר הזבח ביום השלישי באש ישרף
(158322, 82, 4);[2, 5, 200, 1];208;ארהב;41792;(3, 13, 5, 12, 41792);בעור;1;(3, 13, 5, 46, 158322);וראהו הכהן ביום השביעי והנה הנגע עמד בעיניו לא פשה הנגע בעור והסגירו הכהן שבעת ימים שנית
(213133, 82, 4);[2, 5, 200, 1];208;ארהב;56187;(4, 14, 42, 6, 56187);בקרבכם;1;(4, 14, 42, 16, 213133);אל תעלו כי אין יהוה בקרבכם ולא תנגפו לפני איביכם
(286841, 82, 4);[2, 5, 200, 1];208;ארהב;75328;(5, 24, 1, 22, 75328);בידה;1;(5, 24, 1, 69, 286841);כי יקח איש אשה ובעלה והיה אם לא תמצא חן בעיניו כי מצא בה ערות דבר וכתב לה ספר כריתת ונתן בידה ושלחה מביתו
(43424, 83, 4);[2, 5, 200, 1];208;ארהב;11574;(1, 30, 40, 11, 11574);בצאן;1;(1, 30, 40, 39, 43424);והכשבים הפריד יעקב ויתן פני הצאן אל עקד וכל חום בצאן לבן וישת לו עדרים לבדו ולא שתם על צאן לבן
(44348, 83, 4);[2, 5, 200, 1];208;ארהב;11813;(1, 31, 15, 3, 11813);נחשבנו;4;(1, 31, 15, 14, 44348);הלוא נכריות נחשבנו לו כי מכרנו ויאכל גם אכול את כספנו
(62245, 83, 4);[2, 5, 200, 1];208;ארהב;16522;(1, 41, 44, 7, 16522);ובלעדיך;2;(1, 41, 44, 24, 62245);ויאמר פרעה אל יוסף אני פרעה ובלעדיך לא ירים איש את ידו ואת רגלו בכל ארץ מצרים
(64987, 83, 4);[2, 5, 200, 1];208;ארהב;17244;(1, 42, 38, 10, 17244);לבדו;2;(1, 42, 38, 31, 64987);ויאמר לא ירד בני עמכם כי אחיו מת והוא לבדו נשאר וקראהו אסון בדרך אשר תלכו בה והורדתם את שיבתי ביגון שאולה
(104889, 83, 4);[2, 5, 200, 1];208;ארהב;27675;(2, 18, 14, 24, 27675);נצב;3;(2, 18, 14, 76, 104889);וירא חתן משה את כל אשר הוא עשה לעם ויאמר מה הדבר הזה אשר אתה עשה לעם מדוע אתה יושב לבדך וכל העם נצב עליך מן בקר עד ערב
(169856, 83, 4);[2, 5, 200, 1];208;ארהב;44946;(3, 18, 23, 7, 44946);בה;1;(3, 18, 23, 24, 169856);ובכל בהמה לא תתן שכבתך לטמאה בה ואשה לא תעמד לפני בהמה לרבעה תבל הוא
(288676, 83, 4);[2, 5, 200, 1];208;ארהב;75812;(5, 25, 14, 4, 75812);בביתך;2;(5, 25, 14, 10, 288676);לא יהיה לך בביתך איפה ואיפה גדולה וקטנה
(292516, 83, 4);[2, 5, 200, 1];208;ארהב;76802;(5, 28, 20, 18, 76802);אבדך;2;(5, 28, 20, 63, 292516);ישלח יהוה בך את המארה את המהומה ואת המגערת בכל משלח ידך אשר תעשה עד השמדך ועד אבדך מהר מפני רע מעלליך אשר עזבתני
(296537, 83, 4);[2, 5, 200, 1];208;ארהב;77836;(5, 29, 20, 10, 77836);הכתובה;5;(5, 29, 20, 44, 296537);והבדילו יהוה לרעה מכל שבטי ישראל ככל אלות הברית הכתובה בספר התורה הזה
(24131, 84, 4);[2, 5, 200, 1];208;ארהב;6427;(1, 19, 34, 16, 6427);ובאי;2;(1, 19, 34, 60, 24131);ויהי ממחרת ותאמר הבכירה אל הצעירה הן שכבתי אמש את אבי נשקנו יין גם הלילה ובאי שכבי עמו ונחיה מאבינו זרע
(214863, 84, 4);[2, 5, 200, 1];208;ארהב;56637;(4, 15, 34, 3, 56637);במשמר;1;(4, 15, 34, 10, 214863);ויניחו אתו במשמר כי לא פרש מה יעשה לו
(224237, 84, 4);[2, 5, 200, 1];208;ארהב;59125;(4, 21, 16, 2, 59125);בארה;1;(4, 21, 16, 5, 224237);ומשם בארה הוא הבאר אשר אמר יהוה למשה אסף את העם ואתנה להם מים
(242223, 84, 4);[2, 5, 200, 1];208;ארהב;63728;(4, 32, 5, 5, 63728);בעיניך;1;(4, 32, 5, 16, 242223);ויאמרו אם מצאנו חן בעיניך יתן את הארץ הזאת לעבדיך לאחזה אל תעברנו את הירדן
(249253, 84, 4);[2, 5, 200, 1];208;ארהב;65519;(4, 36, 3, 5, 65519);בני;1;(4, 36, 3, 17, 249253);והיו לאחד מבני שבטי בני ישראל לנשים ונגרעה נחלתן מנחלת אבתינו ונוסף על נחלת המטה אשר תהיינה להם ומגרל נחלתנו יגרע
(140424, 85, 4);[2, 5, 200, 1];208;ארהב;37008;(2, 40, 12, 5, 37008);בניו;1;(2, 40, 12, 16, 140424);והקרבת את אהרן ואת בניו אל פתח אהל מועד ורחצת אתם במים
(142612, 85, 4);[2, 5, 200, 1];208;ארהב;37595;(3, 2, 2, 3, 37595);בני;1;(3, 2, 2, 9, 142612);והביאה אל בני אהרן הכהנים וקמץ משם מלא קמצו מסלתה ומשמנה על כל לבנתה והקטיר הכהן את אזכרתה המזבחה אשה ריח ניחח ליהוה
(160064, 85, 4);[2, 5, 200, 1];208;ארהב;42262;(3, 13, 38, 7, 42262);בשרם;1;(3, 13, 38, 20, 160064);ואיש או אשה כי יהיה בעור בשרם בהרת בהרת לבנת
(190911, 85, 4);[2, 5, 200, 1];208;ארהב;50373;(4, 3, 14, 5, 50373);במדבר;4;(4, 3, 14, 18, 190911);וידבר יהוה אל משה במדבר סיני לאמר
(18146, 86, 4);[2, 5, 200, 1];208;ארהב;4867;(1, 15, 18, 7, 4867);ברית;1;(1, 15, 18, 22, 18146);ביום ההוא כרת יהוה את אברם ברית לאמר לזרעך נתתי את הארץ הזאת מנהר מצרים עד הנהר הגדל נהר פרת
(22354, 86, 4);[2, 5, 200, 1];208;ארהב;5957;(1, 19, 3, 6, 5957);ויבאו;3;(1, 19, 3, 22, 22354);ויפצר בם מאד ויסרו אליו ויבאו אל ביתו ויעש להם משתה ומצות אפה ויאכלו
(27886, 86, 4);[2, 5, 200, 1];208;ארהב;7440;(1, 22, 15, 5, 7440);אברהם;2;(1, 22, 15, 17, 27886);ויקרא מלאך יהוה אל אברהם שנית מן השמים
(66780, 86, 4);[2, 5, 200, 1];208;ארהב;17686;(1, 43, 30, 12, 17686);ויבך;3;(1, 43, 30, 49, 66780);וימהר יוסף כי נכמרו רחמיו אל אחיו ויבקש לבכות ויבא החדרה ויבך שמה
(77150, 86, 4);[2, 5, 200, 1];208;ארהב;20372;(1, 50, 10, 12, 20372);וכבד;3;(1, 50, 10, 45, 77150);ויבאו עד גרן האטד אשר בעבר הירדן ויספדו שם מספד גדול וכבד מאד ויעש לאביו אבל שבעת ימים
(110347, 86, 4);[2, 5, 200, 1];208;ארהב;29204;(2, 22, 13, 9, 29204);בעליו;1;(2, 22, 13, 27, 110347);וכי ישאל איש מעם רעהו ונשבר או מת בעליו אין עמו שלם ישלם
(153603, 86, 4);[2, 5, 200, 1];208;ארהב;40533;(3, 9, 13, 10, 40533);המזבח;4;(3, 9, 13, 41, 153603);ואת העלה המציאו אליו לנתחיה ואת הראש ויקטר על המזבח
(206872, 86, 4);[2, 5, 200, 1];208;ארהב;54508;(4, 11, 4, 14, 54508);בשר;1;(4, 11, 4, 59, 206872);והאספסף אשר בקרבו התאוו תאוה וישבו ויבכו גם בני ישראל ויאמרו מי יאכלנו בשר
(216506, 86, 4);[2, 5, 200, 1];208;ארהב;57070;(4, 16, 24, 6, 57070);מסביב;3;(4, 16, 24, 20, 216506);דבר אל העדה לאמר העלו מסביב למשכן קרח דתן ואבירם
(234491, 86, 4);[2, 5, 200, 1];208;ארהב;61777;(4, 27, 11, 4, 61777);לאביו;3;(4, 27, 11, 13, 234491);ואם אין אחים לאביו ונתתם את נחלתו לשארו הקרב אליו ממשפחתו וירש אתה והיתה לבני ישראל לחקת משפט כאשר צוה יהוה את משה
(270114, 86, 4);[2, 5, 200, 1];208;ארהב;70862;(5, 11, 26, 6, 70862);ברכה;1;(5, 11, 26, 21, 270114);ראה אנכי נתן לפניכם היום ברכה וקללה
(282193, 86, 4);[2, 5, 200, 1];208;ארהב;74057;(5, 20, 14, 8, 74057);בעיר;1;(5, 20, 14, 28, 282193);רק הנשים והטף והבהמה וכל אשר יהיה בעיר כל שללה תבז לך ואכלת את שלל איביך אשר נתן יהוה אלהיך לך
(24206, 87, 4);[2, 5, 200, 1];208;ארהב;6446;(1, 19, 35, 14, 6446);בשכבה;1;(1, 19, 35, 52, 24206);ותשקין גם בלילה ההוא את אביהן יין ותקם הצעירה ותשכב עמו ולא ידע בשכבה ובקמה
(26741, 87, 4);[2, 5, 200, 1];208;ארהב;7136;(1, 21, 29, 8, 7136);כבשת;2;(1, 21, 29, 28, 26741);ויאמר אבימלך אל אברהם מה הנה שבע כבשת האלה אשר הצבת לבדנה
(39658, 87, 4);[2, 5, 200, 1];208;ארהב;10546;(1, 28, 20, 2, 10546);יעקב;4;(1, 28, 20, 8, 39658);וידר יעקב נדר לאמר אם יהיה אלהים עמדי ושמרני בדרך הזה אשר אנכי הולך ונתן לי לחם לאכל ובגד ללבש
(57700, 87, 4);[2, 5, 200, 1];208;ארהב;15336;(1, 39, 4, 4, 15336);בעיניו;1;(1, 39, 4, 12, 57700);וימצא יוסף חן בעיניו וישרת אתו ויפקדהו על ביתו וכל יש לו נתן בידו
(64911, 87, 4);[2, 5, 200, 1];208;ארהב;17222;(1, 42, 37, 8, 17222);בני;1;(1, 42, 37, 26, 64911);ויאמר ראובן אל אביו לאמר את שני בני תמית אם לא אביאנו אליך תנה אתו על ידי ואני אשיבנו אליך
(67078, 87, 4);[2, 5, 200, 1];208;ארהב;17759;(1, 44, 1, 18, 17759);בפי;1;(1, 44, 1, 62, 67078);ויצו את אשר על ביתו לאמר מלא את אמתחת האנשים אכל כאשר יוכלון שאת ושים כסף איש בפי אמתחתו
(70504, 87, 4);[2, 5, 200, 1];208;ארהב;18653;(1, 46, 5, 10, 18653);אביהם;2;(1, 46, 5, 36, 70504);ויקם יעקב מבאר שבע וישאו בני ישראל את יעקב אביהם ואת טפם ואת נשיהם בעגלות אשר שלח פרעה לשאת אתו
(159233, 87, 4);[2, 5, 200, 1];208;ארהב;42034;(3, 13, 24, 11, 42034);בהרת;1;(3, 13, 24, 36, 159233);או בשר כי יהיה בערו מכות אש והיתה מחית המכוה בהרת לבנה אדמדמת או לבנה
(203791, 87, 4);[2, 5, 200, 1];208;ארהב;53728;(4, 9, 1, 5, 53728);במדבר;1;(4, 9, 1, 15, 203791);וידבר יהוה אל משה במדבר סיני בשנה השנית לצאתם מארץ מצרים בחדש הראשון לאמר
(210463, 87, 4);[2, 5, 200, 1];208;ארהב;55471;(4, 13, 26, 16, 55471);וישיבו;5;(4, 13, 26, 57, 210463);וילכו ויבאו אל משה ואל אהרן ואל כל עדת בני ישראל אל מדבר פארן קדשה וישיבו אתם דבר ואת כל העדה ויראום את פרי הארץ
(210613, 87, 4);[2, 5, 200, 1];208;ארהב;55513;(4, 13, 29, 3, 55513);בארץ;1;(4, 13, 29, 9, 210613);עמלק יושב בארץ הנגב והחתי והיבוסי והאמרי יושב בהר והכנעני יושב על הים ועל יד הירדן
(236801, 87, 4);[2, 5, 200, 1];208;ארהב;62356;(4, 29, 4, 6, 62356);הכבשים;3;(4, 29, 4, 25, 236801);ועשרון אחד לכבש האחד לשבעת הכבשים
(247484, 87, 4);[2, 5, 200, 1];208;ארהב;65035;(4, 35, 4, 11, 65035);סביב;4;(4, 35, 4, 46, 247484);ומגרשי הערים אשר תתנו ללוים מקיר העיר וחוצה אלף אמה סביב
(249941, 87, 4);[2, 5, 200, 1];208;ארהב;65692;(5, 1, 1, 9, 65692);בעבר;1;(5, 1, 1, 28, 249941);אלה הדברים אשר דבר משה אל כל ישראל בעבר הירדן במדבר בערבה מול סוף בין פארן ובין תפל ולבן וחצרת ודי זהב
(264312, 87, 4);[2, 5, 200, 1];208;ארהב;69383;(5, 8, 2, 19, 69383);בלבבך;4;(5, 8, 2, 73, 264312);וזכרת את כל הדרך אשר הוליכך יהוה אלהיך זה ארבעים שנה במדבר למען ענתך לנסתך לדעת את אשר בלבבך התשמר מצותו אם לא
(296372, 87, 4);[2, 5, 200, 1];208;ארהב;77793;(5, 29, 18, 14, 77793);בשררות;1;(5, 29, 18, 51, 296372);והיה בשמעו את דברי האלה הזאת והתברך בלבבו לאמר שלום יהיה לי כי בשררות לבי אלך למען ספות הרוה את הצמאה
(302383, 87, 4);[2, 5, 200, 1];208;ארהב;79339;(5, 32, 46, 4, 79339);לבבכם;3;(5, 32, 46, 16, 302383);ויאמר אלהם שימו לבבכם לכל הדברים אשר אנכי מעיד בכם היום אשר תצום את בניכם לשמר לעשות את כל דברי התורה הזאת
(17991, 88, 4);[2, 5, 200, 1];208;ארהב;4825;(1, 15, 14, 11, 4825);ברכש;1;(1, 15, 14, 35, 17991);וגם את הגוי אשר יעבדו דן אנכי ואחרי כן יצאו ברכש גדול
(69304, 88, 4);[2, 5, 200, 1];208;ארהב;18339;(1, 45, 10, 5, 18339);קרוב;4;(1, 45, 10, 21, 69304);וישבת בארץ גשן והיית קרוב אלי אתה ובניך ובני בניך וצאנך ובקרך וכל אשר לך
(70000, 88, 4);[2, 5, 200, 1];208;ארהב;18522;(1, 45, 23, 12, 18522);בר;1;(1, 45, 23, 49, 70000);ולאביו שלח כזאת עשרה חמרים נשאים מטוב מצרים ועשר אתנת נשאת בר ולחם ומזון לאביו לדרך
(121915, 88, 4);[2, 5, 200, 1];208;ארהב;32163;(2, 29, 25, 5, 32163);המזבחה;4;(2, 29, 25, 22, 121915);ולקחת אתם מידם והקטרת המזבחה על העלה לריח ניחוח לפני יהוה אשה הוא ליהוה
(179495, 88, 4);[2, 5, 200, 1];208;ארהב;47504;(3, 24, 23, 1, 47504);וידבר;4;(3, 24, 23, 4, 179495);וידבר משה אל בני ישראל ויוציאו את המקלל אל מחוץ למחנה וירגמו אתו אבן ובני ישראל עשו כאשר צוה יהוה את משה
(223454, 88, 4);[2, 5, 200, 1];208;ארהב;58920;(4, 21, 1, 5, 58920);ישב;3;(4, 21, 1, 20, 223454);וישמע הכנעני מלך ערד ישב הנגב כי בא ישראל דרך האתרים וילחם בישראל וישב ממנו שבי
(13785, 89, 4);[2, 5, 200, 1];208;ארהב;3691;(1, 11, 25, 13, 3691);בנים;1;(1, 11, 25, 46, 13785);ויחי נחור אחרי הולידו את תרח תשע עשרה שנה ומאת שנה ויולד בנים ובנות
(28444, 89, 4);[2, 5, 200, 1];208;ארהב;7590;(1, 23, 3, 2, 7590);אברהם;2;(1, 23, 3, 6, 28444);ויקם אברהם מעל פני מתו וידבר אל בני חת לאמר
(61221, 89, 4);[2, 5, 200, 1];208;ארהב;16249;(1, 41, 24, 2, 16249);השבלים;3;(1, 41, 24, 9, 61221);ותבלען השבלים הדקת את שבע השבלים הטבות ואמר אל החרטמים ואין מגיד לי
(61509, 89, 4);[2, 5, 200, 1];208;ארהב;16324;(1, 41, 29, 5, 16324);שבע;2;(1, 41, 29, 16, 61509);הנה שבע שנים באות שבע גדול בכל ארץ מצרים
(90366, 89, 4);[2, 5, 200, 1];208;ארהב;23808;(2, 9, 14, 11, 23808);ובעבדיך;4;(2, 9, 14, 34, 90366);כי בפעם הזאת אני שלח את כל מגפתי אל לבך ובעבדיך ובעמך בעבור תדע כי אין כמני בכל הארץ
(99722, 89, 4);[2, 5, 200, 1];208;ארהב;26304;(2, 14, 29, 4, 26304);ביבשה;3;(2, 14, 29, 16, 99722);ובני ישראל הלכו ביבשה בתוך הים והמים להם חמה מימינם ומשמאלם
(141058, 89, 4);[2, 5, 200, 1];208;ארהב;37180;(2, 40, 26, 5, 37180);באהל;1;(2, 40, 26, 15, 141058);וישם את מזבח הזהב באהל מועד לפני הפרכת
(147472, 89, 4);[2, 5, 200, 1];208;ארהב;38901;(3, 5, 21, 6, 38901);ביהוה;1;(3, 5, 21, 18, 147472);נפש כי תחטא ומעלה מעל ביהוה וכחש בעמיתו בפקדון או בתשומת יד או בגזל או עשק את עמיתו
(160576, 89, 4);[2, 5, 200, 1];208;ארהב;42401;(3, 13, 49, 14, 42401);בכל;1;(3, 13, 49, 45, 160576);והיה הנגע ירקרק או אדמדם בבגד או בעור או בשתי או בערב או בכל כלי עור נגע צרעת הוא והראה את הכהן
(185201, 89, 4);[2, 5, 200, 1];208;ארהב;48955;(3, 27, 10, 15, 48955);בבהמה;2;(3, 27, 10, 49, 185201);לא יחליפנו ולא ימיר אתו טוב ברע או רע בטוב ואם המר ימיר בהמה בבהמה והיה הוא ותמורתו יהיה קדש
(207704, 89, 4);[2, 5, 200, 1];208;ארהב;54735;(4, 11, 18, 23, 54735);בשר;1;(4, 11, 18, 86, 207704);ואל העם תאמר התקדשו למחר ואכלתם בשר כי בכיתם באזני יהוה לאמר מי יאכלנו בשר כי טוב לנו במצרים ונתן יהוה לכם בשר ואכלתם
(224404, 89, 4);[2, 5, 200, 1];208;ארהב;59166;(4, 21, 20, 5, 59166);מואב;4;(4, 21, 20, 21, 224404);ומבמות הגיא אשר בשדה מואב ראש הפסגה ונשקפה על פני הישימן
(270028, 89, 4);[2, 5, 200, 1];208;ארהב;70839;(5, 11, 25, 2, 70839);יתיצב;5;(5, 11, 25, 7, 270028);לא יתיצב איש בפניכם פחדכם ומוראכם יתן יהוה אלהיכם על פני כל הארץ אשר תדרכו בה כאשר דבר לכם
